Cluster ID,confidence_score,﻿Id,id_2,Source,Account_Name,Billing,Industry,canonical_Id,canonical_id_2,canonical_Source,canonical_Account_Name,canonical_Billing,canonical_Industry
12061,,12800,12536_CV,_CV,Town of Milton,Ontario,Government,,,,,,
12062,,12801,12537_CV,_CV,Town of Oakville,Ontario,Consulting,,,,,,
12063,,12802,12538_CV,_CV,Town of Penfield,NY,Government,,,,,,
12064,,12803,12539_CV,_CV,Town of Perinton,NY,Government,,,,,,
12065,,12804,12540_CV,_CV,Town of Richmond Hill,Ontario,Government,,,,,,
12066,,12805,12541_CV,_CV,Township of Langley,British Columbia,Other,,,,,,
12067,,12806,12542_CV,_CV,Township of North Huron,Ontario,Government,,,,,,
12068,,12807,12543_CV,_CV,Tox Free Solutions Limited,WA,Other,,,,,,
12069,,12808,12544_CV,_CV,TOX-DÜBEL-TECHNIK GmbH,,Manufacturing,,,,,,
12070,,12809,12545_CV,_CV,Toyo North America,GA,Transportation,,,,,,
769,0.7787238657474518,12810,12546_CV,_CV,Toyota Boshoku,Karnatka,Transportation,b'12810',b'12546_cv',b'_cv',b'toyota boshoku',b'karnatka',b'transportation'
769,0.7184721529483795,12811,12547_CV,_CV,Toyota Boshoku,KY,Transportation,b'12810',b'12546_cv',b'_cv',b'toyota boshoku',b'karnatka',b'transportation'
769,0.5001860857009888,12812,12548_CV,_CV,Toyota Boshoku Australia Pty Ltd,VIC,Manufacturing,b'12810',b'12546_cv',b'_cv',b'toyota boshoku',b'karnatka',b'transportation'
12071,,12813,12549_CV,_CV,Toyota Daihatsu Engineering & Manufacturing Company Ltd,,Education,,,,,,
12072,,12814,12550_CV,_CV,"Toyota Digital Cruise, Inc.",Aichi,Technology,,,,,,
770,0.00055024395,12815,12551_CV,_CV,Toyota Financial Services India Ltd,KARNATAKA,Manufacturing,b'12815',b'12551_cv',b'_cv',b'toyota financial services india ltd',b'karnataka',b'manufacturing'
770,0.00055024395,12816,12552_CV,_CV,Toyota Industries Engine India Pvt. Ltd.,KARNATAKA,Manufacturing,b'12815',b'12551_cv',b'_cv',b'toyota financial services india ltd',b'karnataka',b'manufacturing'
12073,,12817,12553_CV,_CV,Toyota Kreditbank Gmbh,,Banking & Insurance,,,,,,
771,6.1527353e-06,12818,12554_CV,_CV,"Toyota Motor Finance (China) Co., LTd.",Beijing,Banking & Insurance,b'12818',b'12554_cv',b'_cv',"b'toyota motor finance (china) co., ltd.'",b'beijing',b'banking & insurance'
12074,,12819,12555_CV,_CV,"Toyota Motor Sales de Mexico, S. de R.L. de C.V.",Mexico DF,Wholesale & Retail,,,,,,
771,6.1527353e-06,12820,12556_CV,_CV,"Toyota Motor Sales, U.S.A. Inc.",CA,Transportation,b'12818',b'12554_cv',b'_cv',"b'toyota motor finance (china) co., ltd.'",b'beijing',b'banking & insurance'
12075,,12821,12557_CV,_CV,Toyota Tsusho,KY,Wholesale & Retail,,,,,,
12076,,12822,12558_CV,_CV,Toyota Tsusho (Australasia) PTY. LTD,VIC,Wholesale & Retail,,,,,,
12077,,12823,12559_CV,_CV,TP Bennett,ENG,Construction,,,,,,
12078,,12824,12560_CV,_CV,TPG Telecom PTE LTD,Singapore,,,,,,,
12079,,12825,12561_CV,_CV,TPK Touch Solutions Inc.,Taiwan,Manufacturing,,,,,,
12080,,12826,12562_CV,_CV,"TPMG Regional Laboratories Kaiser Permanete, Berkeley",CA,Healthcare,,,,,,
12081,,12827,12563_CV,_CV,TPS138.com,Guangdong,Technology,,,,,,
12082,,12828,12564_CV,_CV,TRAC Intermodal,NJ,Wholesale & Retail,,,,,,
12083,,12829,12565_CV,_CV,Tractor Supply Company,TN,Wholesale & Retail,,,,,,
12084,,12830,12566_CV,_CV,Trade-Van Information Services Co.,Taiwan,Technology,,,,,,
12085,,12831,12567_CV,_CV,TradeTools Direct,QLD,Wholesale & Retail,,,,,,
12086,,12832,12568_CV,_CV,Tradition Capital Bank,MN,,,,,,,
12087,,12833,12569_CV,_CV,Tradycja i Jakosc Sp. z o.o.,NA,Wholesale & Retail,,,,,,
12088,,12834,12570_CV,_CV,Traffic Management Bureau of Guangdong Provincial Public Security Department,Guangdong,Government,,,,,,
12089,,12835,12571_CV,_CV,Traffic Police Brigade of WEN LING,Zhejiang,Government,,,,,,
12090,,12836,12572_CV,_CV,Trafikverket ICT,Jämtlands län,Government,,,,,,
12091,,12837,12573_CV,_CV,TRAGSATEC,MD,Agriculture,,,,,,
12092,,12838,12574_CV,_CV,Trahan Burden & Charles,MD,Media,,,,,,
12093,,12839,12575_CV,_CV,Traiana Israel,IL,Technology,,,,,,
12094,,12840,12576_CV,_CV,Trailer Park Inc,CA,Consulting,,,,,,
12095,,12841,12577_CV,_CV,Transabadell,Barcelona,Transportation,,,,,,
12096,,12842,12578_CV,_CV,TransAm Trucking,KS,Transportation,,,,,,
12097,,12843,12579_CV,_CV,Transatlantic Reinsurance,NY,Banking & Insurance,,,,,,
12098,,12844,12580_CV,_CV,Transavia,NH,Transportation,,,,,,
12099,,12845,12581_CV,_CV,TransContainer,,Transportation,,,,,,
12100,,12846,12582_CV,_CV,Transcontinental Inc.,Quebec,Consulting,,,,,,
12101,,12847,12583_CV,_CV,TRANSDEV AUCKLAND LIMITED,,Transportation,,,,,,
495,1.447047e-08,12848,12584_CV,_CV,TRANSGOURMET POLSKA SP. Z O.O.,Wielkopolska,Wholesale & Retail,b'6768',b'6504_cv',b'_cv',b'itelligence sp.z.o.o',b'slaskie',b'technology'
12102,,12849,12585_CV,_CV,Transit Authority Of River City,KY,Transportation,,,,,,
12103,,12850,12586_CV,_CV,Transit Link Pte Ltd,SG,Transportation,,,,,,
12104,,12851,12587_CV,_CV,Transit Police,British Columbia,Transportation,,,,,,
12105,,12852,12588_CV,_CV,"Transitions Optical, Inc.",FL,Manufacturing,,,,,,
12106,,12853,12589_CV,_CV,Translink/Ulster Bus,County Antrim,Transportation,,,,,,
12107,,12854,12590_CV,_CV,TransOcean,TX,Chemicals,,,,,,
12108,,12855,12591_CV,_CV,Transparent Container,IL,Manufacturing,,,,,,
772,0.99818027,12856,12592_CV,_CV,TRANSPORT CANADA,Ontario,Government,b'12856',b'12592_cv',b'_cv',b'transport canada',b'ontario',b'government'
772,0.99818027,12857,12593_CV,_CV,Transport Canada,Ontario,Government,b'12856',b'12592_cv',b'_cv',b'transport canada',b'ontario',b'government'
12109,,12858,12594_CV,_CV,Transport de l'agglomération de Montpellier,,Transportation,,,,,,
12110,,12859,12595_CV,_CV,Transport Infrastructure Ireland,NA,Transportation,,,,,,
12111,,12860,12596_CV,_CV,Transport Sanitari de Catalunya,Madrid,Healthcare,,,,,,
12112,,12861,12597_CV,_CV,Transports Metropolitans de Barcelona,Barcelona,Transportation,,,,,,
12113,,12862,12598_CV,_CV,Transzap Inc.,CO,Technology,,,,,,
12114,,12863,12599_CV,_CV,Trapeze Its U.K. Ltd,,Technology,,,,,,
12115,,12864,12600_CV,_CV,Trappenfabriek Vermeulen,Noord Brabant,Construction,,,,,,
12116,,12865,12601_CV,_CV,Travel and Transport,NE,Recreation,,,,,,
12117,,12866,12602_CV,_CV,Travel Mate,Geumcheon-gu,Manufacturing,,,,,,
12118,,12867,12603_CV,_CV,Travelex Ltd,NSW,Banking & Insurance,,,,,,
12119,,12868,12604_CV,_CV,Travis Central Appraisal District,TX,Government,,,,,,
12120,,12869,12605_CV,_CV,Treasury Financial Crimes Enforcement,DC,Banking & Insurance,,,,,,
12121,,12870,12606_CV,_CV,Treasury Solicitors,London,Legal,,,,,,
12122,,12871,12607_CV,_CV,TREASURY WINE ESTATES LIMITED,VIC,Manufacturing,,,,,,
12123,,12872,12608_CV,_CV,Treehouse Foods Inc.,IL,Manufacturing,,,,,,
12124,,12873,12609_CV,_CV,Tremco Incorporated,OH,Chemicals,,,,,,
12125,,12874,12610_CV,_CV,"Trend Micro, Inc. (TW)",Taiwan,Technology,,,,,,
12126,,12875,12611_CV,_CV,TressCox,NSW,Banking & Insurance,,,,,,
12127,,12876,12612_CV,_CV,Tressler Law,IL,Legal,,,,,,
12128,,12877,12613_CV,_CV,treubuch IT GmbH,,Technology,,,,,,
12129,,12878,12614_CV,_CV,Treuhand Hannover GmbH Steuerberatungsgesellschaft,Niedersachsen,Consulting,,,,,,
12130,,12879,12615_CV,_CV,TRG Immobilien AG,BERN,Consulting,,,,,,
12131,,12880,12616_CV,_CV,"Tri Alpha Energy, Inc.",CA,Healthcare,,,,,,
12132,,12881,12617_CV,_CV,"Tri Petch IT Solution Co., Ltd",,Technology,,,,,,
12133,,12882,12618_CV,_CV,TRI Pointe,CA,Construction,,,,,,
12134,,12883,12619_CV,_CV,Tri-Ad,CA,Banking & Insurance,,,,,,
12135,,12884,12620_CV,_CV,Tri-County Hospital,MN,Healthcare,,,,,,
12136,,12885,12621_CV,_CV,Tri-Ring Group Corporation,Hubei,Other,,,,,,
12137,,12886,12622_CV,_CV,"Tri-State Generation and Transmission Association, Inc.",CO,Utilities,,,,,,
12138,,12887,12623_CV,_CV,"Triad Isotopes, Inc.",FL,Healthcare,,,,,,
12139,,12888,12624_CV,_CV,Triada Wonen,,Government,,,,,,
12140,,12889,12625_CV,_CV,Trialcard Incorporated,NC,Consulting,,,,,,
12141,,12890,12626_CV,_CV,Tribal Consulting Ltd.,Hampshire,Consulting,,,,,,
12142,,12891,12627_CV,_CV,Triboro Quilt Manufacturing Corp.,NY,Wholesale & Retail,,,,,,
12143,,12892,12628_CV,_CV,Tribunal de Justiça do Estado de Minas Gerais,MINAS GERAIS,Government,,,,,,
773,0.99086493,12893,12629_CV,_CV,Tribunal de Justiça do Maranhão.,MARANHAO,Government,b'12893',b'12629_cv',b'_cv',b'tribunal de justica do maranhao.',b'maranhao',b'government'
773,0.99086493,12894,12630_CV,_CV,TRIBUNAL DE JUSTICA DO PARA,PARA,Government,b'12893',b'12629_cv',b'_cv',b'tribunal de justica do maranhao.',b'maranhao',b'government'
12144,,12895,12631_CV,_CV,Tribunal Regional Eleitoral do Mato Grosso,MATO GROSSO,Government,,,,,,
12145,,12896,12632_CV,_CV,Trico Homes,Alberta,Construction,,,,,,
12146,,12897,12633_CV,_CV,Trillium Lakelands School Brd,Ontario,Education,,,,,,
434,0.38579705,12898,12634_CV,_CV,Trillium Mutual Insurance Company,Ontario,Banking & Insurance,b'5481',b'5217_cv',b'_cv',b'gore mutual insurance company',b'ontario',b'banking & insurance'
12147,,12899,12635_CV,_CV,Trimax IT Infrastructure & services Ltd.,MAHARASHTRA,Technology,,,,,,
12148,,12900,12636_CV,_CV,"TriMont Real Estate Advisors, Inc.",GA,Other,,,,,,
12149,,12901,12637_CV,_CV,Trinidad Drilling Ltd.,Alberta,Chemicals,,,,,,
774,0.9918926,12902,12638_CV,_CV,Trinity College,SA,Education,b'12902',b'12638_cv',b'_cv',b'trinity college',b'sa',b'education'
774,0.9918926,12903,12639_CV,_CV,Trinity College Dublin,NA,Education,b'12902',b'12638_cv',b'_cv',b'trinity college',b'sa',b'education'
12150,,12904,12640_CV,_CV,Triodos Bank N.V.,UT,Banking & Insurance,,,,,,
775,0.0006485283,12905,12641_CV,_CV,TRIPLE C CLOUD COMPUTING LTD,NA,Technology,b'12905',b'12641_cv',b'_cv',b'triple c cloud computing ltd',b'na',b'technology'
775,0.0006485283,12906,12642_CV,_CV,Triple Canopy,VA,Consulting,b'12905',b'12641_cv',b'_cv',b'triple c cloud computing ltd',b'na',b'technology'
12151,,12907,12643_CV,_CV,Triple Five Group of Companies,Alberta,Other,,,,,,
12152,,12908,12644_CV,_CV,Triple T Broadband Public Company Limited,NONTHABURI,,,,,,,
12153,,12909,12645_CV,_CV,Tripnet AB,VG,Technology,,,,,,
12154,,12910,12646_CV,_CV,TRIS Corporation Limited,BANGKOK,Banking & Insurance,,,,,,
12155,,12911,12647_CV,_CV,"TRIS Rating Co., Ltd.",,Banking & Insurance,,,,,,
12156,,12912,12648_CV,_CV,"Trisinar Indopratama, PT",,Manufacturing,,,,,,
12157,,12913,12649_CV,_CV,Triton Beratungsgesellschaft GmbH,,Consulting,,,,,,
12158,,12914,12650_CV,_CV,Triumph Community Bank,IA,Banking & Insurance,,,,,,
12159,,12915,12651_CV,_CV,"Triumph Group, Inc.",PA,Transportation,,,,,,
12160,,12916,12652_CV,_CV,TRIZETTO SERVICES INDIA PRIVATE LIMITED,MAHARASHTRA,Other,,,,,,
12161,,12917,12653_CV,_CV,Trl Ltd.,Berkshire,Healthcare,,,,,,
12162,,12918,12654_CV,_CV,TRON - Translationale Onkologie gGmbH,Rheinland-Pfalz,Healthcare,,,,,,
12163,,12919,12655_CV,_CV,Tru Blu Beverages Pty Ltd,NSW,Manufacturing,,,,,,
12164,,12920,12656_CV,_CV,"Truck Centers, Inc",IL,Wholesale & Retail,,,,,,
12165,,12921,12657_CV,_CV,"Truck-Lite Company, Inc.",NY,Transportation,,,,,,
12166,,12922,12658_CV,_CV,True Commerce Inc,MN,,,,,,,
12167,,12923,12659_CV,_CV,True Value Company,IL,Construction,,,,,,
12168,,12924,12660_CV,_CV,"TrueBlue, Inc.",WA,Consulting,,,,,,
12169,,12925,12661_CV,_CV,Trulite Glass & Aluminum LLC,GA,Manufacturing,,,,,,
12170,,12926,12662_CV,_CV,Trust HQ Neath Port Talbot Hospital,,Healthcare,,,,,,
12171,,12927,12663_CV,_CV,Trust Wave,IL,Technology,,,,,,
12172,,12928,12664_CV,_CV,Trustco South Africa,,Banking & Insurance,,,,,,
12173,,12929,12665_CV,_CV,Trusted Source Pte Ltd,,Technology,,,,,,
12174,,12930,12666_CV,_CV,Truston International B.V.,UT,Technology,,,,,,
12175,,12931,12667_CV,_CV,TrustPower Limited,,Utilities,,,,,,
12176,,12932,12668_CV,_CV,TSI Empresarial de Mexico SA de CV,C.P.,Technology,,,,,,
12177,,12933,12669_CV,_CV,TSI Incorporated,MN,Technology,,,,,,
12178,,12934,12670_CV,_CV,TsinghuaET Information Union World Company Ltd.,,Technology,,,,,,
12179,,12935,12671_CV,_CV,Tsugaru-shi,Aomori,Other,,,,,,
776,0.42905837,12936,12672_CV,_CV,"TSUNEISHI ?Shanghai) Ship Design Co.,Ltd.",,Manufacturing,b'12936',b'12672_cv',b'_cv',"b'tsuneishi ?shanghai) ship design co.,ltd.'",b'zhejiang',b'manufacturing'
12180,,12937,12673_CV,_CV,"TSUNEISHI GROUP (ZHOUSHAN) SHIPBUILDING,Inc.",zhejiang,Transportation,,,,,,
12181,,12938,12674_CV,_CV,Tsuneishi Holdings Corporation,Hiroshima,Other,,,,,,
776,0.42905837,12939,12675_CV,_CV,"TSUNEISHI(SHANGHAI) SHIP DESIGN CO.,LTD.XIUSHAN BRANCH",Zhejiang,Transportation,b'12936',b'12672_cv',b'_cv',"b'tsuneishi ?shanghai) ship design co.,ltd.'",b'zhejiang',b'manufacturing'
12182,,12940,12676_CV,_CV,"TTEC Holdings, Inc.",CO,Communications,,,,,,
12183,,12941,12677_CV,_CV,TU Graz,NA,Education,,,,,,
12184,,12942,12678_CV,_CV,Tuality Healthcare,OR,Healthcare,,,,,,
12185,,12943,12679_CV,_CV,Tubitak,NA,Government,,,,,,
12186,,12944,12680_CV,_CV,Tubla d.o.o.,,Manufacturing,,,,,,
12187,,12945,12681_CV,_CV,Tucker Ellis & West LLP,OH,Legal,,,,,,
170,0.5386088291803997,12946,12682_CV,_CV,Tucson Unified School District,AZ,Education,b'9751',b'4657_cv',b'_cv',b'balsz unified school district',b'az',b'education'
12188,,12947,12683_CV,_CV,Tufts Health Plan,MA,Healthcare,,,,,,
12189,,12948,12684_CV,_CV,TUI Belgium,NA,Transportation,,,,,,
12190,,12949,12685_CV,_CV,Tulalip Resort Casino,WA,Recreation,,,,,,
12191,,12950,12686_CV,_CV,Tullett Prebon (usa) Inc.,NJ,Other,,,,,,
777,9.490492e-07,12951,12687_CV,_CV,Tulsa Bone & Joint Associates,OK,Healthcare,b'12951',b'12687_cv',b'_cv',b'tulsa bone & joint associates',b'ok',b'healthcare'
777,9.490492e-07,12952,12688_CV,_CV,Tulsa Housing Authority,OK,Government,b'12951',b'12687_cv',b'_cv',b'tulsa bone & joint associates',b'ok',b'healthcare'
12192,,12953,12689_CV,_CV,Tulsa Public Schools,OK,Education,,,,,,
12193,,12954,12690_CV,_CV,Tun Abdul Razak Research Centre,ENG,Healthcare,,,,,,
12194,,12955,12691_CV,_CV,Tuolumne County Department of Information Technology,CA,Government,,,,,,
12195,,12956,12692_CV,_CV,Turien & Co. Assuradeuren,NH,Banking & Insurance,,,,,,
12196,,12957,12693_CV,_CV,Turk Patent Enstitusu (TPE),ANKARA,Consulting,,,,,,
12197,,12958,12694_CV,_CV,Turkcell Kuzey Kibris (KKTC Turkcell),,Other,,,,,,
12198,,12959,12695_CV,_CV,Turkey Ministry of Defense,,Government,,,,,,
12199,,12960,12696_CV,_CV,Turkish Airlines,NA,Transportation,,,,,,
12200,,12961,12697_CV,_CV,Turkish General Staff - Genelkurmay Baskanligi,NA,Government,,,,,,
12201,,12962,12698_CV,_CV,TURKIYE CUMHURIYETI SOSYAL GUVENLIK KURUMU,,Government,,,,,,
12202,,12963,12699_CV,_CV,Turkiye Finans Bank TFKB,ISTANBUL,Banking & Insurance,,,,,,
12203,,12964,12700_CV,_CV,TÜRKIYE KALKINMA BANKASI,NA,Banking & Insurance,,,,,,
12204,,12965,12701_CV,_CV,Turkmentelecom,,Communications,,,,,,
12205,,12966,12702_CV,_CV,Turlock Irrigation District,CA,Utilities,,,,,,
12206,,12967,12703_CV,_CV,Turner & Townsend Group Ltd,West Yorkshire,Consulting,,,,,,
12207,,12968,12704_CV,_CV,"Turner Industries Group, L.L.C.",LA,Banking & Insurance,,,,,,
12208,,12969,12705_CV,_CV,Turners & Growers Ltd,,Manufacturing,,,,,,
12209,,12970,12706_CV,_CV,Turning Point,,Healthcare,,,,,,
12210,,12971,12707_CV,_CV,Tushino 2018,,Banking & Insurance,,,,,,
12211,,12972,12708_CV,_CV,Tuthill,IL,Manufacturing,,,,,,
12212,,12973,12709_CV,_CV,Tutt Bryant,NSW,Manufacturing,,,,,,
12213,,12974,12710_CV,_CV,TÜV AUSTRIA HOLDING AG,NÖ,Other,,,,,,
12214,,12975,12711_CV,_CV,"TV and broadcasting company ""Chanel 5-St Petersburg""",,Recreation,,,,,,
12215,,12976,12712_CV,_CV,TV Ontario,Ontario,Media,,,,,,
12216,,12977,12713_CV,_CV,TVB Company Limited,,Media,,,,,,
12217,,12978,12714_CV,_CV,TVN S A,,Media,,,,,,
12218,,12979,12715_CV,_CV,TVS Design,GA,Consulting,,,,,,
12219,,12980,12716_CV,_CV,Twee Steden & Sint Elisabeth Ziekenhuis,NB,Healthcare,,,,,,
12220,,12981,12717_CV,_CV,"Twin Cities Community Hospital, Inc.",CA,Healthcare,,,,,,
12221,,12982,12718_CV,_CV,"Twin City Fan Companies, Ltd.",MN,Manufacturing,,,,,,
12222,,12983,12719_CV,_CV,Twin Rivers Unified School District,CA,Education,,,,,,
12223,,12984,12720_CV,_CV,"Twitter, Inc.",CA,Consulting,,,,,,
12224,,12985,12721_CV,_CV,Twyn Group IT Solutions & Marketing Services AG,,Consulting,,,,,,
12225,,12986,12722_CV,_CV,TYC Brother Industrial Co Ltd,Taiwan,Transportation,,,,,,
12226,,12987,12723_CV,_CV,Tyco Electronics Corporation,PA,Technology,,,,,,
12227,,12988,12724_CV,_CV,Tyco Electronics Japan G.K.,KN,Manufacturing,,,,,,
12228,,12989,12725_CV,_CV,Tycom MSP,Aberdeenshire,Technology,,,,,,
12229,,12990,12726_CV,_CV,Tyczka Beteiligung Holding GmbH & Co. KG,,Wholesale & Retail,,,,,,
12230,,12991,12727_CV,_CV,Tyczka Totalgaz GmbH,,Chemicals,,,,,,
12231,,12992,12728_CV,_CV,Tyler Capital Ltd,London,Banking & Insurance,,,,,,
12232,,12993,12729_CV,_CV,TYT Network,CA,Media,,,,,,
12233,,12994,12730_CV,_CV,U Mobile Sdn Bhd,WILAYAH PERSEKUTUAN,Consulting,,,,,,
12234,,12995,12731_CV,_CV,U S Internet,MN,Communications,,,,,,
12235,,12996,12732_CV,_CV,"U. S. Tool Grinding, Inc.",MO,Manufacturing,,,,,,
12236,,12997,12733_CV,_CV,U.S. Army Central Command,SC,Government,,,,,,
12237,,12998,12734_CV,_CV,U.S. Bancorp,MN,Banking & Insurance,,,,,,
12238,,12999,12735_CV,_CV,U.S. Coast Guard TISCOM,VA,Government,,,,,,
12239,,13000,12736_CV,_CV,U.S. Department of Health and Human Services - CSIRC,GA,Education,,,,,,
91,0.868596076965332,13001,12737_CV,_CV,U.S. Department of Labor,DC,Government,b'248',b'249 lw',b'lw',b'u.s. department of housing and urban development',b'district of columbia',b'government'
778,0.994911253452301,13002,12738_CV,_CV,U.S. Dept. of Commerce,DC,Government,b'13002',b'12738_cv',b'_cv',b'u.s. dept. of commerce',b'dc',b'government'
778,0.994911253452301,13003,12739_CV,_CV,U.S. Dept. of Commerce - International Trade Administration,DC,Government,b'13002',b'12738_cv',b'_cv',b'u.s. dept. of commerce',b'dc',b'government'
12240,,13004,12740_CV,_CV,U.S. Dept. of Justice,DC,Government,,,,,,
779,0.971938,13005,12741_CV,_CV,U.S. Drug Enforcement Administration | DEA - Firebird,VA,Government,b'13005',b'12741_cv',b'_cv',b'u.s. drug enforcement administration | dea - firebird',b'va',b'government'
779,0.971938,13006,12742_CV,_CV,U.S. Drug Enforcement Administration | DEA - Merlin,VA,Government,b'13005',b'12741_cv',b'_cv',b'u.s. drug enforcement administration | dea - firebird',b'va',b'government'
12241,,13007,12743_CV,_CV,U.S. Environmental Protection Agency - EPA,DC,Government,,,,,,
12242,,13008,12744_CV,_CV,U.S. Geological Survey (USGS),CO,Other,,,,,,
12243,,13009,12745_CV,_CV,U.S. Money Reserve,TX,Wholesale & Retail,,,,,,
12244,,13010,12746_CV,_CV,U10,,Other,,,,,,
12245,,13011,12747_CV,_CV,UAB Euroapotheca,,Other,,,,,,
12246,,13012,12748_CV,_CV,UAC of Nigeria Plc,,Manufacturing,,,,,,
12247,,13013,12749_CV,_CV,UAE Ministry of Interior,ABU DHABI,Government,,,,,,
12248,,13014,12750_CV,_CV,UBEC - Uniao Brasiliense de Educacao e Cultura,DISTRITO FEDERAL,Education,,,,,,
12249,,13015,12751_CV,_CV,UBESOL SL,Valencia,Wholesale & Retail,,,,,,
12250,,13016,12752_CV,_CV,UbiStor Inc,IL,Media,,,,,,
12251,,13017,12753_CV,_CV,UBN - Union Bank of Nigeria,NA,Banking & Insurance,,,,,,
12252,,13018,12754_CV,_CV,UBS,ENG,Banking & Insurance,,,,,,
12253,,13019,12755_CV,_CV,UBS Card Center AG,ZUERICH,Consulting,,,,,,
12254,,13020,12756_CV,_CV,UCB SA HQ,NA,Healthcare,,,,,,
12255,,13021,12757_CV,_CV,UCLA Housing Administration,CA,Education,,,,,,
12256,,13022,12758_CV,_CV,UCLA School of Medicine,CA,Healthcare,,,,,,
12257,,13023,12759_CV,_CV,UCLA Social Sciences Computing,CA,Education,,,,,,
12258,,13024,12760_CV,_CV,UCLA Transportation,CA,Education,,,,,,
12259,,13025,12761_CV,_CV,UCS-Solutions,GP,Technology,,,,,,
12260,,13026,12762_CV,_CV,Ueberreuter Print GmbH,,Media,,,,,,
12261,,13027,12763_CV,_CV,UEMF,RI,Other,,,,,,
12262,,13028,12764_CV,_CV,UFA Co-operative Limited,Alberta,Agriculture,,,,,,
12263,,13029,12765_CV,_CV,UFI Filters India Pvt. Ltd.,HARYANA,,,,,,,
12264,,13030,12766_CV,_CV,Uganda Revenue Authority,NA,Consulting,,,,,,
12265,,13031,12767_CV,_CV,UGS Siemens,,Technology,,,,,,
12266,,13032,12768_CV,_CV,UK Mail,West Midlands,Transportation,,,,,,
12267,,13033,12769_CV,_CV,UK Sport,London,Recreation,,,,,,
12268,,13034,12770_CV,_CV,UKM Universitätsklinikum Münster,Nordrhein-Westfalen,Healthcare,,,,,,
12269,,13035,12771_CV,_CV,Ukpeagvik Inupiat Corporation (UIC),AK,Construction,,,,,,
12270,,13036,12772_CV,_CV,ULB (Université Libre de Bruxelles),NA,Education,,,,,,
12271,,13037,12773_CV,_CV,ULJANIK Brodogradili?te d.d.,,Transportation,,,,,,
12272,,13038,12774_CV,_CV,Ulleung-gun office,,,,,,,,
12273,,13039,12775_CV,_CV,ULTIMO S.A.,,Banking & Insurance,,,,,,
12274,,13040,12776_CV,_CV,Ultra Electronics Ltd,Middlesex,Construction,,,,,,
12275,,13041,12777_CV,_CV,UltraSource USA,MO,Manufacturing,,,,,,
12276,,13042,12778_CV,_CV,Ultratech Cement Limited,MAHARASHTRA,Other,,,,,,
12277,,13043,12779_CV,_CV,"Ultratech, Inc.",CA,Manufacturing,,,,,,
780,0.99818027,13044,12780_CV,_CV,UMB AG,ZUG,Technology,b'13044',b'12780_cv',b'_cv',b'umb ag',b'zug',b'technology'
780,0.99818027,13045,12781_CV,_CV,UMB AG,ZUG,Technology,b'13044',b'12780_cv',b'_cv',b'umb ag',b'zug',b'technology'
12278,,13046,12782_CV,_CV,Umbra,Ontario,Wholesale & Retail,,,,,,
